c26
[00:33:56] INFO - Starting clinker
[00:33:56] INFO - Parsing files:
[00:33:56] INFO -   CCFEE_5193_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5193_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5195_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5195_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5208_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5208_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_524_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_524_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5275_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5275_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5281_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5281_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5283_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5283_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:56] INFO -   CCFEE_5307_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:56] INFO -   CCFEE_5307_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_5311_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_5311_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1.gbk
/rhome/tkurb001/.local/lib/python3.9/site-packages/Bio/Seq.py:2979: BiopythonWarning: Partial codon, len(sequence) not a multiple of three. Explicitly trim the sequence or add trailing N before translation. This may become an error in future.
  warnings.warn(
[00:33:57] INFO -   CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_6081_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_6081_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_6082_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_6082_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_6096_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_6096_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_6249_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_6249_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_6250_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_6250_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_670_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_670_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO -   CCFEE_690_Friedmanniomyces_endolithicus_MAT1.gbk
[00:33:57] INFO -   CCFEE_690_Friedmanniomyces_endolithicus_MAT2.gbk
[00:33:57] INFO - Starting cluster alignments
[00:34:05] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:05] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[00:34:05] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT2
[00:34:05] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:05] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:05] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[00:34:06] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[00:34:06] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:06] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[00:34:07] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[00:34:07] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:07] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5195_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[00:34:07] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[00:34:07] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[00:34:08] INFO - CCFEE_5193_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:08] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_524_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:09] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:10] INFO - CCFEE_5195_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:10] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:11] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5208_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:11] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:11] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:11] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[00:34:11] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:12] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:13] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:13] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:13] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:13] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[00:34:13] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:13] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5283_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:14] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:14] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_v1_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5275_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6249_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6096_Friedmanniomyces_endolithicus_MAT2
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:15] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:16] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_5307_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT1
[00:34:16] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6250_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5281_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5283_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT1
[00:34:16] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_6082_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_5307_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT2
[00:34:16] INFO - CCFEE_524_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_5311_Friedmanniomyces_endolithicus_MAT1
[00:34:16] INFO - CCFEE_5275_Friedmanniomyces_endolithicus_MAT2 vs CCFEE_690_Friedmanniomyces_endolithicus_MAT1
[00:34:16] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_670_Friedmanniomyces_endolithicus_MAT1
[00:34:17] INFO - CCFEE_5281_Friedmanniomyces_endolithicus_MAT1 vs CCFEE_6081_Friedmanniomyces_endolithicus_MAT2
